Order ID,Order Number,Order Created At,Customer ID,Line Items,Billing Address Country,Net (USD)
699142,#699142,2/6/22 12:18,48043,KodeKloud Professional Yearly x1,IN,69.46
699151,#699151,2/6/22 12:34,655405,KodeKloud Professional Monthly x1,US,35
699157,#699157,2/6/22 12:36,#N/A,KodeKloud Professional Yearly x1,IN,77.18
699163,#699163,2/6/22 12:36,655411,KodeKloud Monthly Subscription x1,IN,6.44
699175,#699175,2/6/22 12:46,655426,KodeKloud Professional Yearly x1,IN,77.18
699193,#699193,2/6/22 12:54,628097,KodeKloud Monthly Subscription x1,PE,17.5
699202,#699202,2/6/22 12:55,494490,KodeKloud Professional Yearly x1,IN,77.16
699220,#699220,2/6/22 13:06,496110,KodeKloud Monthly Subscription x1,IN,6.46
699310,#699310,2/6/22 13:42,496143,KodeKloud Monthly Subscription x1,AU,13.97
699319,#699319,2/6/22 13:49,34507,KodeKloud Yearly Subscription x1,IN,38.7
699334,#699334,2/6/22 14:02,655513,KodeKloud Monthly Subscription x1,IN,6.43
699343,#699343,2/6/22 14:10,655525,KodeKloud Professional Yearly x1,PL,228
699349,#699349,2/6/22 14:10,655528,KodeKloud Professional Monthly x1,IN,12.87
699358,#699358,2/6/22 14:12,655540,KodeKloud Monthly Subscription x1,NG,6
699370,#699370,2/6/22 14:15,640978,KodeKloud Professional Yearly x1,QA,228
699388,#699388,2/6/22 14:19,355379,KodeKloud Monthly Subscription x1,US,17.5
699391,#699391,2/6/22 14:19,655531,KodeKloud Yearly Subscription x1,BD,33.42
699403,#699403,2/6/22 14:23,116621,KodeKloud Monthly Subscription x1,CM,17.5
699436,#699436,2/6/22 14:28,28582,KodeKloud Yearly Subscription x1,IN,38.58
699469,#699469,2/6/22 14:37,143526,KodeKloud Yearly Subscription x1,IN,38.58
699481,#699481,2/6/22 14:40,655546,KodeKloud Professional Yearly x1,IN,69.44
699499,#699499,2/6/22 14:42,452114,KodeKloud Monthly Subscription x1,JP,35
699538,#699538,2/6/22 14:55,655594,KodeKloud Professional Yearly x1,IN,77.19
699574,#699574,2/6/22 15:10,144867,KodeKloud Yearly Subscription x1,AE,114
699580,#699580,2/6/22 15:10,212427,KodeKloud Monthly Subscription x1,KE,17.5
699589,#699589,2/6/22 15:11,2383,KodeKloud Monthly Subscription x1,JP,17.5
699604,#699604,2/6/22 15:15,655621,KodeKloud Yearly Subscription x1,IN,34.73
699622,#699622,2/6/22 15:23,651727,KodeKloud Monthly Subscription x1,IN,6.44
699658,#699658,2/6/22 15:35,648703,KodeKloud Professional Monthly x1,IT,37.37
699700,#699700,2/6/22 15:52,489114,KodeKloud Monthly Subscription x1,LK,17.5
699724,#699724,2/6/22 15:58,655708,KodeKloud Business x5,HU,1140
699763,#699763,2/6/22 16:02,125264,KodeKloud Monthly Subscription x1,IN,6.46
699775,#699775,2/6/22 16:05,219744,KodeKloud Yearly Subscription x1,FR,121.82
699790,#699790,2/6/22 16:11,33388,KodeKloud Monthly Subscription x1,GE,17.5
699796,#699796,2/6/22 16:11,426254,KodeKloud Monthly Subscription x1,FR,18.7
699856,#699856,2/6/22 16:28,547911,KodeKloud Professional Monthly x1,NL,37.4
699859,#699859,2/6/22 16:28,174045,KodeKloud Yearly Subscription x1,IN,38.6
699886,#699886,2/6/22 16:49,489354,KodeKloud Monthly Subscription x1,IN,6.44
699913,#699913,2/6/22 17:05,594020,KodeKloud Professional Yearly x1,,77.21
699919,#699919,2/6/22 17:19,176838,KodeKloud Professional Yearly x1,IN,77.21
699949,#699949,2/6/22 17:26,373976,KodeKloud Professional Yearly x1,IN,69.47
699961,#699961,2/6/22 17:30,77971,KodeKloud Monthly Subscription x1,FR,18.7
699967,#699967,2/6/22 17:32,494829,KodeKloud Yearly Subscription x1,IN,38.7
699973,#699973,2/6/22 17:35,#N/A,KodeKloud Professional Yearly x1,BE,243.61
699991,#699991,2/6/22 17:44,308082,KodeKloud Monthly Subscription x1,CN,11.16
700006,#700006,2/6/22 17:52,655882,KodeKloud Professional Yearly x1,IN,77.18
700033,#700033,2/6/22 17:57,547983,KodeKloud Professional Monthly x1,SA,35
700114,#700114,2/6/22 18:33,169212,KodeKloud Yearly Subscription x1,DE,121.85
700129,#700129,2/6/22 18:37,432566,KodeKloud Monthly Subscription x1,NG,6
700150,#700150,2/6/22 18:39,655924,KodeKloud Monthly Subscription x1,IN,6.44
700168,#700168,2/6/22 18:45,476649,KodeKloud Professional Monthly x1,IN,12.87
700177,#700177,2/6/22 18:48,589877,KodeKloud Monthly Subscription x1,IN,12.91
700210,#700210,2/6/22 18:56,35605,KodeKloud Monthly Subscription x1,IN,6.44
700255,#700255,2/6/22 19:11,355706,KodeKloud Professional Monthly x1,IN,12.88
700297,#700297,2/6/22 19:22,636871,KodeKloud Yearly Subscription x1,UZ,114
700303,#700303,2/6/22 19:27,490428,KodeKloud Professional Monthly x1,US,35
700315,#700315,2/6/22 19:29,31447,KodeKloud Yearly Subscription x1,IN,38.61
700336,#700336,2/6/22 19:48,439103,KodeKloud Monthly Subscription x1,GB,21.96
700339,#700339,2/6/22 19:48,601878,KodeKloud Professional Monthly x1,US,52.5
700348,#700348,2/6/22 19:49,#N/A,KodeKloud Monthly Subscription x1,IN,6.46
700360,#700360,2/6/22 19:53,496674,KodeKloud Professional Monthly x1,US,52.5
700369,#700369,2/6/22 19:53,656050,KodeKloud Professional Yearly x1,PK,60.22
700375,#700375,2/6/22 19:55,641131,KodeKloud Professional Monthly x1,IN,11.59
700384,#700384,2/6/22 19:56,215268,KodeKloud Monthly Subscription x1,IL,17.5
700429,#700429,2/6/22 20:11,190356,KodeKloud Monthly Subscription x1,IN,6.44
700480,#700480,2/6/22 20:29,248349,KodeKloud Professional Yearly x1,US,228
700498,#700498,2/6/22 20:31,656059,KodeKloud Monthly Subscription x1,IN,6.44
700507,#700507,2/6/22 20:34,#N/A,KodeKloud Professional Monthly x1,PK,10.11
700519,#700519,2/6/22 20:35,656146,KodeKloud Yearly Subscription x1,US,114
700537,#700537,2/6/22 20:37,656131,KodeKloud Professional Yearly x1,IN,77.22
700552,#700552,2/6/22 20:44,656137,KodeKloud Professional Yearly x1,SE,228
700558,#700558,2/6/22 20:46,654118,KodeKloud Professional Yearly x1,IN,77.2
700573,#700573,2/6/22 20:51,43951,KodeKloud Professional Yearly x1,BE,244.02
700582,#700582,2/6/22 20:53,623279,KodeKloud Monthly Subscription x1,IN,6.44
700606,#700606,2/6/22 21:00,638812,KodeKloud Professional Monthly x1,IN,12.88
700627,#700627,2/6/22 21:09,512991,KodeKloud Professional Yearly x1,IN,77.22
700642,#700642,2/6/22 21:16,496860,KodeKloud Professional Monthly x1,PL,52.5
700660,#700660,2/6/22 21:32,152916,KodeKloud Monthly Subscription x1,SV,17.5
700669,#700669,2/6/22 21:34,650491,KodeKloud Yearly Subscription x1,IN,38.61
700675,#700675,2/6/22 21:36,548100,KodeKloud Monthly Subscription x1,PL,17.5
700690,#700690,2/6/22 21:42,656242,KodeKloud Professional Yearly x1,IN,69.49
700696,#700696,2/6/22 21:43,581465,KodeKloud Yearly Subscription x1,IN,34.75
700708,#700708,2/6/22 21:44,655444,KodeKloud Professional Yearly x1,DE,243.94
700726,#700726,2/6/22 21:47,496902,KodeKloud Monthly Subscription x1,US,35
700747,#700747,2/6/22 21:54,569654,KodeKloud Professional Yearly x1,IN,77.22
700753,#700753,2/6/22 21:55,656260,KodeKloud Professional Yearly x1,CA,237.32
700759,#700759,2/6/22 21:56,402764,KodeKloud Monthly Subscription x1,IN,6.46
700795,#700795,2/6/22 22:08,656059,KodeKloud Professional Monthly x1,IN,6.44
700801,#700801,2/6/22 22:16,656281,KodeKloud Yearly Subscription x1,FR,121.97
700816,#700816,2/6/22 22:19,656293,KodeKloud Monthly Subscription x1,IE,18.72
700825,#700825,2/6/22 22:22,656320,KodeKloud Monthly Subscription x1,US,17.5
700831,#700831,2/6/22 22:31,602184,KodeKloud Monthly Subscription x1,DE,37.45
700834,#700834,2/6/22 22:31,#N/A,KodeKloud Monthly Subscription x1,SG,35
700858,#700858,2/6/22 22:39,424817,KodeKloud Monthly Subscription x1,PL,17.5
700870,#700870,2/6/22 22:42,348035,KodeKloud Monthly Subscription x1,FR,18.72
700873,#700873,2/6/22 22:43,519495,KodeKloud Professional Yearly x1,US,90.26
700876,#700876,2/6/22 22:44,536340,KodeKloud Professional Monthly x1,IN,12.88
700885,#700885,2/6/22 22:47,548274,KodeKloud Monthly Subscription x1,FR,18.72
700894,#700894,2/6/22 22:52,19627,KodeKloud Monthly Subscription x1,FR,18.72
700897,#700897,2/6/22 22:56,240402,KodeKloud Monthly Subscription x1,FR,29.96
700912,#700912,2/6/22 23:11,314355,KodeKloud Monthly Subscription x1,DE,18.72
700918,#700918,2/6/22 23:13,#N/A,KodeKloud Professional Monthly x1,US,35
700924,#700924,2/6/22 23:15,655066,KodeKloud Yearly Subscription x1,IN,38.61
700936,#700936,2/6/22 23:17,656392,KodeKloud Yearly Subscription x1,US,114
700945,#700945,2/6/22 23:25,656404,KodeKloud Monthly Subscription x1,US,17.5
700954,#700954,2/6/22 23:32,656416,KodeKloud Monthly Subscription x1,IN,6.45
700969,#700969,2/6/22 23:37,656422,KodeKloud Monthly Subscription x1,IN,6.45
700981,#700981,2/6/22 23:40,535146,KodeKloud Monthly Subscription x1,CA,19.44
700999,#700999,3/6/22 0:03,1562,KodeKloud Monthly Subscription x1,US,17.5
701005,#701005,3/6/22 0:07,452990,KodeKloud Monthly Subscription x1,MY,18.04
701008,#701008,3/6/22 0:07,99164,KodeKloud Monthly Subscription x1,IN,6.45
701014,#701014,3/6/22 0:24,443120,KodeKloud Monthly Subscription x1,IN,6.46
701041,#701041,3/6/22 0:41,497154,KodeKloud Monthly Subscription x1,US,35
701050,#701050,3/6/22 0:47,356357,KodeKloud Professional Monthly x1,US,35
701056,#701056,3/6/22 0:53,602277,KodeKloud Monthly Subscription x1,US,35
701098,#701098,3/6/22 1:20,132939,KodeKloud Monthly Subscription x1,IN,6.46
701107,#701107,3/6/22 1:27,344798,KodeKloud Monthly Subscription x1,IN,6.46
701122,#701122,3/6/22 1:41,656572,KodeKloud Professional Yearly x1,CA,238.62
701143,#701143,3/6/22 1:48,42073,KodeKloud Monthly Subscription x1,US,17.5
701146,#701146,3/6/22 1:53,624674,KodeKloud Yearly Subscription x1,IN,38.68
701167,#701167,3/6/22 2:02,33763,KodeKloud Professional Yearly x1,IN,69.64
701191,#701191,3/6/22 2:19,156690,KodeKloud Professional Yearly x1,IN,77.37
701209,#701209,3/6/22 2:26,213480,KodeKloud Professional Monthly x1,US,35
701212,#701212,3/6/22 2:29,233220,KodeKloud Yearly Subscription x1,IN,38.69
701221,#701221,3/6/22 2:34,653254,KodeKloud Monthly Subscription x1,CO,17.5
701230,#701230,3/6/22 2:35,656659,KodeKloud Monthly Subscription x1,NL,18.81
701251,#701251,3/6/22 2:45,178599,KodeKloud Professional Monthly x1,US,35
701254,#701254,3/6/22 2:49,649996,KodeKloud Yearly Subscription x1,US,114
701266,#701266,3/6/22 2:58,127839,KodeKloud Professional Monthly x1,US,35
701269,#701269,3/6/22 2:59,239397,KodeKloud Monthly Subscription x1,IN,6.46
701284,#701284,3/6/22 3:02,427568,KodeKloud Professional Yearly x1,US,228
701305,#701305,3/6/22 3:26,656713,KodeKloud Monthly Subscription x1,GB,22.02
701311,#701311,3/6/22 3:30,162120,KodeKloud Monthly Subscription x1,ES,18.79
701314,#701314,3/6/22 3:37,650746,KodeKloud Professional Yearly x1,SE,228
701323,#701323,3/6/22 3:40,656722,KodeKloud Yearly Subscription x1,US,114
701329,#701329,3/6/22 3:41,27205,KodeKloud Monthly Subscription x1,FR,37.59
701359,#701359,3/6/22 4:05,356633,KodeKloud Professional Monthly x1,US,35
701362,#701362,3/6/22 4:05,7366,KodeKloud Yearly Subscription x1,PK,15.15
701368,#701368,3/6/22 4:08,488217,KodeKloud Monthly Subscription x1,CZ,35
701386,#701386,3/6/22 4:14,356645,KodeKloud Professional Monthly x1,US,35
701416,#701416,3/6/22 4:30,656794,KodeKloud Monthly Subscription x1,US,17.5
701428,#701428,3/6/22 4:36,#N/A,KodeKloud Yearly Subscription x1,US,114
701440,#701440,3/6/22 4:45,356663,KodeKloud Professional Monthly x1,US,35
701476,#701476,3/6/22 5:26,2420,KodeKloud Monthly Subscription x1,US,17.5
701479,#701479,3/6/22 5:26,415292,KodeKloud Monthly Subscription x1,BE,18.81
701494,#701494,3/6/22 5:32,74002,KodeKloud Yearly Subscription x1,GB,143.37
701506,#701506,3/6/22 5:37,2446,KodeKloud Monthly Subscription x1,US,17.5
701518,#701518,3/6/22 5:50,301272,KodeKloud Professional Monthly x1,US,35
701530,#701530,3/6/22 6:01,656785,KodeKloud Monthly Subscription x1,US,17.5
701545,#701545,3/6/22 6:07,598077,KodeKloud Yearly Subscription x1,CL,114
701551,#701551,3/6/22 6:08,656740,KodeKloud Yearly Subscription x1,US,114
701560,#701560,3/6/22 6:32,548580,KodeKloud Professional Monthly x1,US,35
701563,#701563,3/6/22 6:33,656878,KodeKloud Professional Yearly x1,US,228
701596,#701596,3/6/22 7:55,309624,KodeKloud Monthly Subscription x1,US,17.5
701602,#701602,3/6/22 8:09,168978,KodeKloud Monthly Subscription x1,US,35
701608,#701608,3/6/22 8:21,275232,KodeKloud Monthly Subscription x1,NG,4.5
701635,#701635,3/6/22 9:17,309666,KodeKloud Monthly Subscription x1,US,17.5
701638,#701638,3/6/22 9:35,309690,KodeKloud Monthly Subscription x1,US,17.5
701653,#701653,3/6/22 9:51,326415,KodeKloud Monthly Subscription x1,BR,20.84
701680,#701680,3/6/22 10:47,619949,KodeKloud Monthly Subscription x1,IN,5.81
701692,#701692,3/6/22 10:58,656989,KodeKloud Professional Monthly x1,IN,11.61
701716,#701716,3/6/22 11:22,529485,KodeKloud Professional Yearly x1,IN,77.32
701725,#701725,3/6/22 11:29,379097,KodeKloud Yearly Subscription x1,US,114
701731,#701731,3/6/22 11:30,603465,KodeKloud Yearly Subscription x1,IN,38.66
701740,#701740,3/6/22 11:35,112292,KodeKloud Monthly Subscription x1,US,17.5
701749,#701749,3/6/22 11:42,234789,KodeKloud Professional Monthly x1,VE,35
701800,#701800,3/6/22 12:07,502908,KodeKloud Monthly Subscription x1,NG,6
701821,#701821,3/6/22 12:25,417530,KodeKloud Professional Yearly x1,IN,77.07
701857,#701857,3/6/22 12:53,244464,KodeKloud Monthly Subscription x1,US,17.5
701872,#701872,3/6/22 12:58,255630,KodeKloud Professional Yearly x1,IN,77.21
701884,#701884,3/6/22 13:03,657073,KodeKloud Monthly Subscription x1,IN,6.44
701890,#701890,3/6/22 13:07,143256,KodeKloud Monthly Subscription x1,AE,6.44
701920,#701920,3/6/22 13:22,194616,KodeKloud Monthly Subscription x1,IL,17.5
701926,#701926,3/6/22 13:22,654607,KodeKloud Monthly Subscription x1,IN,6.44
701935,#701935,3/6/22 13:26,291627,KodeKloud Monthly Subscription x1,JP,17.5
701944,#701944,3/6/22 13:37,357056,KodeKloud Monthly Subscription x1,US,17.5
701989,#701989,3/6/22 13:57,112265,KodeKloud Professional Yearly x1,IN,77.21
701995,#701995,3/6/22 13:59,485475,KodeKloud Monthly Subscription x1,IN,6.44
702016,#702016,3/6/22 14:07,656689,KodeKloud Professional Yearly x1,IN,77.19
702046,#702046,3/6/22 14:14,548517,KodeKloud Professional Monthly x1,US,35
702049,#702049,3/6/22 14:15,6380,KodeKloud Yearly Subscription x1,IN,38.6
702079,#702079,3/6/22 14:18,657175,KodeKloud Professional Yearly x1,MX,228
702094,#702094,3/6/22 14:21,654103,KodeKloud Professional Yearly x1,IN,77.19
702118,#702118,3/6/22 14:43,657232,KodeKloud Professional Yearly x1,PK,60.61
702130,#702130,3/6/22 14:46,591188,KodeKloud Monthly Subscription x1,IN,6.44
702151,#702151,3/6/22 14:59,#N/A,KodeKloud Professional Monthly x1,US,35
702163,#702163,3/6/22 15:06,65305,KodeKloud Monthly Subscription x1,IN,6.43
702169,#702169,3/6/22 15:07,657265,KodeKloud Professional Monthly x1,UA,35
702187,#702187,3/6/22 15:13,655789,KodeKloud Yearly Subscription x1,IN,38.58
702202,#702202,3/6/22 15:19,657268,KodeKloud Monthly Subscription x1,IN,6.43
702211,#702211,3/6/22 15:21,657316,KodeKloud Professional Yearly x1,US,228
702220,#702220,3/6/22 15:28,643027,KodeKloud Yearly Subscription x1,BG,114
702244,#702244,3/6/22 15:46,657346,KodeKloud Professional Yearly x1,CA,238.67
702259,#702259,3/6/22 16:05,157176,KodeKloud Professional Yearly x1,AE,228
702277,#702277,3/6/22 16:15,657376,KodeKloud Monthly Subscription x1,NG,6
702286,#702286,3/6/22 16:17,37039,KodeKloud Professional Yearly x1,IN,77.15
702325,#702325,3/6/22 16:37,180093,KodeKloud Professional Monthly x1,US,9.6
702346,#702346,3/6/22 16:50,151953,KodeKloud Professional Yearly x1,IN,6.55
702349,#702349,3/6/22 16:50,248307,KodeKloud Monthly Subscription x1,KZ,17.5
702370,#702370,3/6/22 16:56,559317,KodeKloud Monthly Subscription x1,JP,17.5
702379,#702379,3/6/22 17:05,102863,KodeKloud Professional Monthly x1,IN,4.57
702397,#702397,3/6/22 17:17,#N/A,KodeKloud Monthly Subscription x1,SE,35
702412,#702412,3/6/22 17:20,2657,KodeKloud Monthly Subscription x1,SG,17.5
702418,#702418,3/6/22 17:22,657469,KodeKloud Professional Yearly x1,PL,228
702451,#702451,3/6/22 17:49,5014,KodeKloud Yearly Subscription x1,SG,114
702454,#702454,3/6/22 17:53,657490,KodeKloud Yearly Subscription x1,IN,38.53
702481,#702481,3/6/22 18:13,336207,KodeKloud Monthly Subscription x1,IN,6.43
702496,#702496,3/6/22 18:18,15148,KodeKloud Yearly Subscription x1,IN,38.58
702505,#702505,3/6/22 18:20,657523,KodeKloud Professional Yearly x1,IN,77.14
702517,#702517,3/6/22 18:21,262167,KodeKloud Monthly Subscription x1,FR,37.62
702535,#702535,3/6/22 18:35,657130,KodeKloud Yearly Subscription x1,IN,34.71
702541,#702541,3/6/22 18:37,657550,KodeKloud Monthly Subscription x1,IN,6.43
702562,#702562,3/6/22 18:56,580502,KodeKloud Monthly Subscription x1,DE,18.81
702571,#702571,3/6/22 19:06,343106,KodeKloud Yearly Subscription x1,IN,38.58
702580,#702580,3/6/22 19:11,443768,KodeKloud Monthly Subscription x1,CA,19.5
702592,#702592,3/6/22 19:17,310332,KodeKloud Monthly Subscription x1,HU,17.5
702601,#702601,3/6/22 19:18,522219,KodeKloud Professional Monthly x1,IN,12.87
702607,#702607,3/6/22 19:18,657577,Labs – Certified Kubernetes Administrator with Practice Tests x1,GB,99.15
702616,#702616,3/6/22 19:29,342269,KodeKloud Monthly Subscription x1,IL,17.5
702625,#702625,3/6/22 19:32,297078,KodeKloud Professional Yearly x1,BE,244.88
702631,#702631,3/6/22 19:32,590261,KodeKloud Yearly Subscription x1,TR,114
702640,#702640,3/6/22 19:34,657598,KodeKloud Monthly Subscription x1,BG,17.5
702652,#702652,3/6/22 19:37,14644,KodeKloud Monthly Subscription x1,SE,35
702655,#702655,3/6/22 19:37,646333,KodeKloud Yearly Subscription x1,BD,30.43
702661,#702661,3/6/22 19:40,657595,KodeKloud Professional Monthly x1,IN,12.87
702676,#702676,3/6/22 19:45,310131,KodeKloud Monthly Subscription x1,AU,14.13
702685,#702685,3/6/22 19:54,164247,KodeKloud Professional Yearly x1,VN,205.2
702730,#702730,3/6/22 20:19,657646,KodeKloud Monthly Subscription x1,IN,6.43
702739,#702739,3/6/22 20:21,88450,KodeKloud Monthly Subscription x1,US,17.5
702742,#702742,3/6/22 20:21,549246,KodeKloud Professional Monthly x1,NZ,22.87
702748,#702748,3/6/22 20:25,488487,KodeKloud Professional Yearly x1,IN,69.43
702757,#702757,3/6/22 20:26,549360,KodeKloud Professional Monthly x1,IL,35
702769,#702769,3/6/22 20:36,657649,KodeKloud Yearly Subscription x1,IN,38.58
702826,#702826,3/6/22 20:46,657703,KodeKloud Monthly Subscription x1,IN,6.43
702874,#702874,3/6/22 21:08,657724,KodeKloud Monthly Subscription x1,IN,6.43
702889,#702889,3/6/22 21:11,657733,KodeKloud Monthly Subscription x1,CA,17.54
702916,#702916,3/6/22 21:23,657742,KodeKloud Monthly Subscription x1,IN,6.43
702952,#702952,3/6/22 21:29,631547,KodeKloud Yearly Subscription x1,AU,82.42
703003,#703003,3/6/22 21:46,657787,KodeKloud Professional Yearly x1,IN,77.16
703021,#703021,3/6/22 21:59,357773,KodeKloud Monthly Subscription x1,US,17.5
703048,#703048,3/6/22 22:12,120881,KodeKloud Monthly Subscription x1,CA,19.51
703054,#703054,3/6/22 22:13,642535,KodeKloud Professional Yearly x1,DE,245.03
703060,#703060,3/6/22 22:13,264543,KodeKloud Monthly Subscription x1,SG,17.5
703084,#703084,3/6/22 22:24,657826,KodeKloud Professional Yearly x1,BD,67.23
703096,#703096,3/6/22 22:33,498411,KodeKloud Monthly Subscription x1,US,35
703117,#703117,3/6/22 22:52,125018,KodeKloud Professional Yearly x1,CA,238.85
703135,#703135,3/6/22 22:59,454667,KodeKloud Professional Monthly x1,US,52.5
703138,#703138,3/6/22 22:59,98699,KodeKloud Yearly Subscription x1,IN,38.54
703150,#703150,3/6/22 23:08,657880,KodeKloud Yearly Subscription x1,US,114
703162,#703162,3/6/22 23:12,657883,KodeKloud Professional Yearly x1,US,228
703186,#703186,3/6/22 23:23,20645,KodeKloud Professional Yearly x1,MM,4.21
703189,#703189,3/6/22 23:23,#N/A,KodeKloud Professional Monthly x1,QA,35
703210,#703210,3/6/22 23:35,87616,KodeKloud Professional Yearly x1,IN,69.37
703216,#703216,3/6/22 23:37,657907,KodeKloud Monthly Subscription x1,IN,6.43
703228,#703228,3/6/22 23:40,657892,KodeKloud Professional Yearly x1,IN,77.08
703252,#703252,3/6/22 23:48,178131,KodeKloud Professional Monthly x1,IN,12.86
703258,#703258,3/6/22 23:50,310737,KodeKloud Monthly Subscription x1,US,17.5
703264,#703264,4/6/22 0:01,657937,KodeKloud Professional Monthly x1,IN,12.86
