Customer ID,First Paid Order Date,First Order Date,Total Spent
1038624,29/10/22 14:07,29/10/22 14:07,75
1038567,29/10/22 12:46,29/10/22 12:46,615.6
1038471,29/10/22 11:16,29/10/22 11:16,28
1038462,29/10/22 10:54,29/10/22 10:54,36.02
1038378,29/10/22 9:09,29/10/22 9:09,70
1038360,29/10/22 9:54,29/10/22 9:54,35
1038348,29/10/22 8:32,29/10/22 8:32,35
1038105,15/11/22 1:06,15/11/22 1:06,87.23
1037841,10/11/22 21:50,10/11/22 21:50,122.51
1037802,29/10/22 1:38,29/10/22 1:38,86.1
1037733,29/10/22 1:14,29/10/22 1:14,171.64
1037601,9/11/22 13:02,9/11/22 13:02,121.42
1037592,29/10/22 0:11,29/10/22 0:11,35
1037283,28/10/22 21:58,28/10/22 21:58,456
1037139,28/10/22 20:50,28/10/22 20:50,228
1037025,16/11/22 14:28,16/11/22 14:28,86.89
1036821,28/10/22 18:15,28/10/22 18:15,28.59
1036815,28/10/22 18:09,28/10/22 18:09,77.2
1036575,28/10/22 18:28,28/10/22 18:28,11.44
1036503,29/10/22 22:17,29/10/22 22:17,42.93
1036467,28/10/22 19:32,28/10/22 19:32,14.29
1036458,31/10/22 14:11,31/10/22 14:11,120.01
1036422,7/11/22 18:11,7/11/22 18:11,159.6
1036377,28/10/22 14:11,28/10/22 14:11,77.23
1036335,28/10/22 14:16,28/10/22 14:16,171.62
1036236,11/11/22 9:37,5/11/22 13:58,23.42
1036233,28/10/22 12:15,28/10/22 12:15,171.75
1036116,28/10/22 10:25,28/10/22 10:25,35
1035894,28/10/22 5:08,28/10/22 5:08,35
1035891,2/11/22 8:36,2/11/22 8:36,114
1035762,28/10/22 3:40,28/10/22 3:40,410.4
1035708,14/11/22 23:26,14/11/22 23:26,49.39
1035555,28/10/22 1:57,28/10/22 1:57,48.61
1035489,29/10/22 1:07,29/10/22 1:07,85.82
1035444,28/10/22 1:56,28/10/22 1:56,456
1035327,7/11/22 10:05,7/11/22 10:05,319.2
1035306,3/11/22 12:53,3/11/22 12:53,59.69
1035285,27/10/22 23:34,27/10/22 23:34,35
1035282,1/11/22 10:54,1/11/22 10:54,119.44
1035159,28/10/22 21:39,28/10/22 21:39,35
1034988,27/10/22 21:36,27/10/22 21:36,70
1034886,27/10/22 20:58,27/10/22 20:58,228
1034814,28/10/22 20:10,28/10/22 20:10,77.12
1034688,27/10/22 19:22,27/10/22 19:22,205.93
1034685,27/10/22 19:22,27/10/22 19:22,276.86
1034664,27/10/22 19:22,27/10/22 19:22,85.66
1034553,27/10/22 18:39,27/10/22 18:39,385.42
1034415,27/10/22 19:36,27/10/22 19:36,154.19
1034343,27/10/22 17:27,27/10/22 17:27,282.12
1034292,27/10/22 17:30,27/10/22 17:30,35
1034178,11/11/22 9:38,4/11/22 19:59,110.65
1034169,27/10/22 16:42,27/10/22 16:42,60.08
1034094,27/10/22 15:46,27/10/22 15:46,35
1034046,27/10/22 15:29,27/10/22 15:29,23.42
1033782,27/10/22 13:53,27/10/22 13:53,85.87
1033659,3/11/22 13:06,3/11/22 13:06,14.23
1033515,27/10/22 10:43,27/10/22 10:43,228
1033476,14/11/22 10:47,14/11/22 10:47,228
1033470,27/10/22 8:33,27/10/22 8:33,12
1033218,27/10/22 4:49,27/10/22 4:49,28
1033146,10/11/22 12:05,3/11/22 14:34,159.6
1033113,27/10/22 6:21,27/10/22 6:21,11.51
1033077,1/11/22 2:46,1/11/22 2:46,159.6
1033056,30/10/22 7:12,30/10/22 7:12,65.49
1032762,27/10/22 1:09,27/10/22 1:09,1.44
1032735,27/10/22 1:04,27/10/22 1:04,1.44
1032702,27/10/22 3:32,27/10/22 3:32,72.25
1032693,27/10/22 0:50,27/10/22 0:50,35
1032621,27/10/22 0:53,27/10/22 0:53,35
1032612,27/10/22 0:27,27/10/22 0:27,75
1032429,26/10/22 23:17,26/10/22 23:17,264.53
1032354,26/10/22 22:43,26/10/22 22:43,172.31
1032201,26/10/22 21:53,26/10/22 21:53,35
1031841,7/11/22 20:49,7/11/22 20:49,60.38
1031826,14/11/22 18:57,14/11/22 18:57,11.61
1031814,4/11/22 14:08,4/11/22 14:08,37.87
1031805,11/11/22 10:09,31/10/22 23:09,23.42
1031709,26/10/22 19:29,26/10/22 19:29,1.44
1031571,26/10/22 18:50,26/10/22 18:50,14.36
1031505,26/10/22 18:26,26/10/22 18:26,14.36
1031394,28/10/22 9:37,28/10/22 9:37,70
1031349,29/10/22 14:58,29/10/22 14:58,11.46
1031259,26/10/22 17:33,26/10/22 17:33,43.75
1031229,26/10/22 17:12,26/10/22 17:12,1026
1031154,7/11/22 19:29,7/11/22 19:29,60.42
1030887,26/10/22 15:45,26/10/22 15:45,24.5
1030881,27/10/22 1:41,27/10/22 1:41,43.04
1030518,12/11/22 15:45,12/11/22 15:45,14.63
1030473,26/10/22 15:54,26/10/22 15:54,77.2
1030470,26/10/22 13:49,26/10/22 13:49,41.46
1030467,26/10/22 13:50,26/10/22 13:50,42.51
1030446,3/11/22 13:42,3/11/22 13:42,130.67
1030428,26/10/22 14:01,26/10/22 14:01,28.58
1030308,26/10/22 11:53,26/10/22 11:53,22.38
1030299,26/10/22 12:10,26/10/22 12:10,28.6
1030278,14/11/22 11:47,14/11/22 11:47,228
1030167,26/10/22 14:23,26/10/22 14:23,20.03
1030119,26/10/22 8:57,26/10/22 8:57,9.11
1030053,15/11/22 14:05,15/11/22 14:05,86.85
1030029,1/11/22 9:58,1/11/22 9:58,319.2
1029978,29/10/22 1:42,26/10/22 4:34,70
1029942,26/10/22 10:30,26/10/22 10:30,228
1029774,26/10/22 3:21,26/10/22 3:21,20
1029708,26/10/22 13:51,26/10/22 13:51,20
1029687,26/10/22 2:19,26/10/22 2:19,220.07
1029654,26/10/22 1:50,26/10/22 1:50,71.87
1029630,26/10/22 1:42,26/10/22 1:42,71.87
1029627,26/10/22 1:36,26/10/22 1:36,35
1029525,30/10/22 15:30,30/10/22 15:30,14.33
1029483,26/10/22 0:19,26/10/22 0:19,29.52
1029381,9/11/22 23:13,9/11/22 23:13,14.49
1029282,14/11/22 16:12,14/11/22 16:12,87.17
1029183,6/11/22 12:52,6/11/22 12:52,120.71
1029096,28/10/22 2:14,28/10/22 2:14,74.94
1029063,25/10/22 22:18,25/10/22 22:18,85.36
1029030,14/11/22 9:16,25/10/22 22:05,228
1028988,25/10/22 21:55,25/10/22 21:55,170.71
1028964,29/10/22 12:26,29/10/22 12:26,35
1028928,27/10/22 20:03,27/10/22 20:03,85.66
1028595,26/10/22 6:35,26/10/22 6:35,14.3
1028448,4/11/22 19:49,4/11/22 19:49,35
1028427,14/11/22 17:01,14/11/22 17:01,87.08
1028346,25/10/22 21:41,25/10/22 21:41,85.36
1028310,26/10/22 20:03,26/10/22 20:03,11.49
1028163,26/10/22 18:38,25/10/22 18:04,35
1028028,25/10/22 17:07,25/10/22 17:07,35
1028001,25/10/22 17:00,25/10/22 17:00,76.49
1027977,25/10/22 16:38,25/10/22 16:38,35
1027911,27/10/22 22:35,27/10/22 22:35,542.97
1027758,25/10/22 18:54,25/10/22 18:54,170.89
1027737,25/10/22 14:45,25/10/22 14:45,41.65
1027716,25/10/22 14:42,25/10/22 14:42,59.77
1027695,25/10/22 13:59,25/10/22 13:59,70
1027638,25/10/22 13:13,25/10/22 13:13,456
1027533,25/10/22 10:37,25/10/22 10:37,76.86
1027377,25/10/22 7:43,25/10/22 7:43,317.7
1027353,25/10/22 5:36,25/10/22 5:36,225.14
1027308,25/10/22 4:53,25/10/22 4:53,24.5
1027275,11/11/22 9:41,4/11/22 3:53,70
1027218,25/10/22 3:20,25/10/22 3:20,41.8
1027170,25/10/22 3:12,25/10/22 3:12,24.5
1027164,31/10/22 7:42,31/10/22 7:42,37.58
1027065,25/10/22 2:08,25/10/22 2:08,119.47
1027002,25/10/22 0:47,25/10/22 0:47,14.24
1026990,25/10/22 1:00,25/10/22 1:00,14.24
1026951,25/10/22 0:06,25/10/22 0:06,35
1026753,24/10/22 22:25,24/10/22 22:25,205.2
1026708,24/10/22 22:12,24/10/22 22:12,43.05
1026693,24/10/22 22:34,24/10/22 22:34,35
1026678,24/10/22 21:53,24/10/22 21:53,434.52
1026567,5/11/22 21:35,24/10/22 21:02,319.2
1026537,25/10/22 15:24,25/10/22 15:24,28.49
1026432,24/10/22 19:39,24/10/22 19:39,278.34
1026375,27/10/22 2:56,24/10/22 19:03,48.77
1026348,24/10/22 18:48,24/10/22 18:48,99
1026330,7/11/22 19:12,24/10/22 18:29,34.38
1026315,7/11/22 18:13,24/10/22 18:10,86.05
1026231,25/10/22 3:11,25/10/22 3:11,43.7
1026225,14/11/22 16:50,14/11/22 16:50,69.4
1026105,24/10/22 15:24,24/10/22 15:24,54.75
1026063,24/10/22 14:45,24/10/22 14:45,70
1026006,28/10/22 15:37,28/10/22 15:37,456
1025943,24/10/22 12:25,24/10/22 12:25,288.65
1025835,24/10/22 7:42,24/10/22 7:42,35
1025817,24/10/22 6:53,24/10/22 6:53,35
1025757,24/10/22 4:12,24/10/22 4:12,228
1025745,24/10/22 3:42,24/10/22 3:42,35
1025742,29/10/22 13:28,29/10/22 13:28,137.39
1025700,24/10/22 2:52,24/10/22 2:52,35
1025628,28/10/22 21:09,28/10/22 21:09,28
1025535,24/10/22 0:41,24/10/22 0:41,12.81
1025298,11/11/22 17:53,11/11/22 17:53,23.34
1025274,11/11/22 9:31,7/11/22 14:41,78.42
1025130,23/10/22 15:37,23/10/22 15:37,14.28
1025055,23/10/22 15:29,23/10/22 15:29,35
1025025,23/10/22 12:30,23/10/22 12:30,35.91
1024989,1/11/22 7:28,1/11/22 7:28,154.19
1024956,11/11/22 14:18,11/11/22 14:18,212.19
1024929,23/10/22 8:46,23/10/22 8:46,171.21
1024908,29/10/22 20:34,29/10/22 20:34,545.29
1024833,23/10/22 7:50,23/10/22 7:50,456
1024776,23/10/22 3:20,23/10/22 3:20,171.21
1024656,23/10/22 1:25,23/10/22 1:25,42.8
1024554,22/10/22 23:52,22/10/22 23:52,456
1024545,22/10/22 23:42,22/10/22 23:42,14.28
1024170,22/10/22 15:11,22/10/22 15:11,41.76
1024092,22/10/22 13:14,22/10/22 13:14,14.28
1024050,22/10/22 12:04,22/10/22 12:04,118.57
1024017,22/10/22 11:08,22/10/22 11:08,35.91
1023903,22/10/22 6:50,22/10/22 6:50,49
1023774,10/11/22 10:50,22/10/22 3:17,35
1023744,5/11/22 6:55,5/11/22 6:55,435.9
1023630,22/10/22 4:00,22/10/22 4:00,85.56
1023597,22/10/22 0:49,22/10/22 0:49,1026
1023528,15/11/22 9:12,15/11/22 9:12,228
1023519,21/10/22 23:48,21/10/22 23:48,35
1023507,22/10/22 1:19,22/10/22 1:19,28.53
1023474,2/11/22 18:58,2/11/22 18:58,41.25
1023462,25/10/22 1:15,25/10/22 1:15,9.11
1023441,23/10/22 10:02,23/10/22 10:02,307.82
1023438,21/10/22 22:49,21/10/22 22:49,35
1023378,21/10/22 22:10,21/10/22 22:10,48.81
1023363,15/11/22 13:55,15/11/22 13:55,86.83
1023339,21/10/22 21:51,21/10/22 21:51,456
1023318,29/10/22 1:25,29/10/22 1:25,12
1023312,21/10/22 21:29,21/10/22 21:29,42.01
1023294,21/10/22 21:37,21/10/22 21:37,42.01
1023279,25/10/22 22:34,25/10/22 22:34,48.24
1023255,21/10/22 20:56,21/10/22 20:56,170.44
1023204,24/10/22 15:51,24/10/22 15:51,271.64
1023147,5/11/22 0:57,21/10/22 19:35,319.2
1023012,4/11/22 12:46,4/11/22 12:46,59.84
1022889,24/10/22 14:19,24/10/22 14:19,65.6
1022808,21/10/22 15:39,21/10/22 15:39,14.24
1022697,21/10/22 14:10,21/10/22 14:10,170.74
1022661,21/10/22 13:39,21/10/22 13:39,41.38
1022637,21/10/22 13:28,21/10/22 13:28,285.68
1022628,21/10/22 13:24,21/10/22 13:24,85.4
1022619,21/10/22 13:49,21/10/22 13:40,28.49
1022472,11/11/22 10:01,11/11/22 10:01,58.78
1022406,21/10/22 7:25,21/10/22 7:25,228
1022343,24/10/22 19:44,24/10/22 19:44,35
1022313,21/10/22 14:09,21/10/22 14:09,35
1022217,21/10/22 12:16,21/10/22 12:16,35.55
1022130,16/11/22 2:19,16/11/22 2:19,87.3
1022121,26/10/22 1:11,26/10/22 1:11,145.21
1022103,21/10/22 1:43,21/10/22 1:43,70
1022094,21/10/22 2:12,21/10/22 2:12,228
1022046,21/10/22 1:20,21/10/22 1:20,76.86
1021977,21/10/22 0:08,21/10/22 0:08,364.8
1021881,20/10/22 22:48,20/10/22 22:48,34.44
1021797,20/10/22 21:32,20/10/22 21:32,1206.96
1021785,20/10/22 21:20,20/10/22 21:20,270.45
1021734,20/10/22 20:48,20/10/22 20:48,99
1021722,20/10/22 20:49,20/10/22 20:49,35
1021695,20/10/22 20:47,20/10/22 20:47,94.52
1021608,20/10/22 19:41,20/10/22 19:41,14.26
1021569,24/10/22 8:19,24/10/22 8:19,14.28
1021524,20/10/22 18:59,20/10/22 18:59,228
1021512,20/10/22 18:49,20/10/22 18:49,447.19
1021383,21/10/22 20:39,21/10/22 20:39,40.93
1021338,23/10/22 6:13,23/10/22 6:13,114
1021311,11/11/22 9:47,3/11/22 19:37,67.88
1021149,20/10/22 16:16,20/10/22 16:16,40.76
1020957,3/11/22 2:32,3/11/22 2:32,35
1020906,23/10/22 16:17,23/10/22 16:17,114
1020894,20/10/22 13:36,20/10/22 13:36,228
1020789,26/10/22 0:19,26/10/22 0:19,35
1020723,20/10/22 10:41,20/10/22 10:41,640.3
1020561,1/11/22 1:41,1/11/22 1:41,319.2
1020408,20/10/22 3:46,20/10/22 3:46,185.49
1020246,6/11/22 17:43,6/11/22 17:43,60.36
1020243,20/10/22 1:42,20/10/22 1:42,70
1020231,11/11/22 9:47,3/11/22 21:27,70
1020204,1/11/22 15:52,1/11/22 15:52,59.86
1020189,20/10/22 21:28,20/10/22 21:28,319.2
1020147,20/10/22 0:43,20/10/22 0:43,35
1019988,19/10/22 22:55,19/10/22 22:55,59.55
1019940,19/10/22 22:35,19/10/22 22:35,14.19
1019937,3/11/22 22:37,3/11/22 22:37,35
1019910,19/10/22 22:26,19/10/22 22:26,35
1019802,19/10/22 22:07,19/10/22 22:07,159.6
1019628,19/10/22 20:14,19/10/22 20:14,108.49
1019613,22/10/22 15:28,22/10/22 15:28,24.5
1019466,19/10/22 18:20,19/10/22 18:20,285
1019271,19/10/22 16:46,19/10/22 16:46,35
1019217,27/10/22 2:37,27/10/22 2:37,228
1019196,20/10/22 23:06,20/10/22 23:06,171.12
1019136,19/10/22 15:34,19/10/22 15:34,171.53
1018857,25/10/22 1:41,25/10/22 1:41,49
1018818,19/10/22 12:09,19/10/22 12:09,11.45
1018635,5/11/22 10:02,19/10/22 6:52,147.38
1018530,31/10/22 23:56,31/10/22 23:56,319.2
1018518,19/10/22 17:14,19/10/22 17:14,205.2
1018497,24/10/22 16:23,19/10/22 4:56,228
1018440,21/10/22 13:35,21/10/22 13:35,28.49
1018374,19/10/22 3:24,19/10/22 3:24,14.32
1018368,19/10/22 3:10,19/10/22 3:10,35
1018290,19/10/22 2:15,19/10/22 2:15,35
1017921,18/10/22 22:48,18/10/22 22:48,14.33
1017864,18/10/22 22:29,18/10/22 22:29,773
1017792,18/10/22 22:27,18/10/22 22:27,35
1017750,19/10/22 1:08,19/10/22 1:08,71.12
1017657,18/10/22 20:28,18/10/22 20:28,145.5
1017588,18/10/22 19:47,18/10/22 19:47,35
1017447,14/11/22 16:01,14/11/22 16:01,87.17
1017420,25/10/22 18:42,25/10/22 18:42,35
1017414,1/11/22 0:09,18/10/22 18:10,159.6
1017387,14/11/22 22:10,18/10/22 17:53,152.61
1016976,18/10/22 14:52,18/10/22 14:52,28.69
1016883,15/11/22 1:50,15/11/22 1:50,54.01
1016799,18/10/22 15:52,18/10/22 15:52,85.92
1016712,2/11/22 21:10,2/11/22 21:10,14.25
1016706,18/10/22 11:48,18/10/22 11:48,35
1016694,18/10/22 11:35,18/10/22 11:35,28
1016628,18/10/22 10:12,18/10/22 10:12,456
1016550,18/10/22 8:08,18/10/22 8:08,35
1016526,19/10/22 0:46,19/10/22 0:46,456
1016505,18/10/22 7:13,18/10/22 7:13,226.84
1016493,27/10/22 16:25,27/10/22 16:25,35
1016472,16/11/22 11:08,19/10/22 9:16,228
1016469,4/11/22 10:40,19/10/22 0:25,159.6
1016403,18/10/22 13:16,18/10/22 13:16,38.21
1016400,18/10/22 4:49,18/10/22 4:49,456
1016382,16/11/22 1:34,18/10/22 4:26,159.6
1016322,25/10/22 4:43,25/10/22 4:43,35
1016289,18/10/22 3:24,18/10/22 3:24,228
1016265,18/10/22 2:45,18/10/22 2:45,35
1016259,18/10/22 2:41,18/10/22 2:41,99
1016253,18/10/22 2:42,18/10/22 2:42,228
1016202,20/10/22 3:20,20/10/22 3:20,35
1016133,18/10/22 1:18,18/10/22 1:18,35
1016013,24/10/22 19:34,18/10/22 2:08,319.2
1015884,17/10/22 22:55,17/10/22 22:55,35
1015731,17/10/22 21:38,17/10/22 21:38,171.97
1015629,17/10/22 21:04,17/10/22 21:04,35
1015542,21/10/22 15:54,21/10/22 15:54,205.2
1015527,17/10/22 20:10,17/10/22 20:10,228
1015461,19/10/22 2:58,19/10/22 2:58,154.83
1015296,18/10/22 9:15,18/10/22 9:15,35
1015185,4/11/22 17:01,4/11/22 17:01,14.29
1015101,23/10/22 17:50,23/10/22 17:50,14.28
1014984,17/10/22 16:01,17/10/22 16:01,83.3
1014954,17/10/22 15:49,17/10/22 15:49,34.06
1014762,18/10/22 10:28,18/10/22 10:28,41.3
1014696,17/10/22 14:09,17/10/22 14:09,14.31
1014687,28/10/22 14:31,28/10/22 14:31,9.03
1014489,18/10/22 9:46,18/10/22 9:46,35
1014486,18/10/22 9:31,18/10/22 9:31,35
1014483,18/10/22 9:34,18/10/22 9:34,35
1014480,18/10/22 9:23,18/10/22 9:23,35
1014477,18/10/22 9:28,18/10/22 9:28,35
1014435,17/10/22 10:16,17/10/22 10:16,456
1014354,18/10/22 10:37,18/10/22 10:37,70
1014288,17/10/22 8:32,17/10/22 8:32,43.75
1014270,17/10/22 4:48,17/10/22 4:48,40.57
1014258,17/10/22 5:19,17/10/22 5:19,35
1014195,17/10/22 17:07,17/10/22 17:07,51.46
1014144,17/10/22 4:17,17/10/22 4:17,171.44
1014114,17/10/22 2:20,17/10/22 2:20,171.44
1014093,17/10/22 2:02,17/10/22 2:02,537.01
1014066,19/10/22 19:08,19/10/22 19:08,51.11
1013991,17/10/22 1:02,17/10/22 1:02,43.05
1013853,17/10/22 10:11,17/10/22 10:11,137.39
1013520,17/10/22 21:11,17/10/22 21:11,14.34
1013415,18/10/22 14:51,18/10/22 14:51,85.99
1013208,31/10/22 15:18,31/10/22 15:18,22.46
1013199,16/10/22 13:56,16/10/22 13:36,28.8
1013196,31/10/22 13:47,31/10/22 13:47,14.3
1013187,26/10/22 17:23,16/10/22 13:20,86.15
1013163,17/10/22 20:22,17/10/22 20:22,77.29
1013028,4/11/22 18:34,16/10/22 8:54,87.16
1013019,16/10/22 8:37,16/10/22 8:37,171.44
1012995,17/10/22 12:15,17/10/22 12:15,35
1012983,16/10/22 7:14,16/10/22 7:14,42.19
1012974,17/10/22 7:08,17/10/22 7:08,70
1012932,16/10/22 6:01,16/10/22 6:01,35
1012866,16/10/22 4:22,16/10/22 4:22,70
1012821,16/10/22 3:46,16/10/22 3:46,285
1012656,16/10/22 0:46,16/10/22 0:46,14.3
1012641,15/11/22 0:14,16/10/22 0:39,87.27
1012605,19/10/22 17:37,19/10/22 17:37,85.43
1012602,16/10/22 0:33,16/10/22 0:33,70
1012551,23/10/22 3:09,23/10/22 3:09,219.87
1012347,26/10/22 14:14,26/10/22 14:14,14.29
1012263,15/10/22 21:00,15/10/22 21:00,28.84
1012065,22/10/22 0:09,15/10/22 19:01,14.27
1012008,15/10/22 17:58,15/10/22 17:58,28.84
1011927,15/10/22 17:13,15/10/22 17:13,70
1011912,15/10/22 17:05,15/10/22 17:05,45.31
1011789,15/10/22 17:15,15/10/22 17:15,28.85
1011771,15/10/22 19:27,15/10/22 19:27,93.84
1011612,30/10/22 17:48,30/10/22 17:48,14.33
1011468,15/10/22 14:24,15/10/22 14:24,57.58
1011033,22/10/22 1:28,22/10/22 1:28,70
1010967,16/10/22 10:51,16/10/22 10:51,35
1010943,13/11/22 3:37,15/10/22 5:25,316.49
1010841,27/10/22 20:23,27/10/22 20:23,442.98
1010634,10/11/22 15:42,10/11/22 15:42,60.53
1010628,15/10/22 0:35,15/10/22 0:35,85.84
1010550,14/10/22 23:52,14/10/22 23:52,21.6
1010526,15/10/22 0:18,15/10/22 0:18,70
1010325,15/10/22 23:55,15/10/22 23:55,114
1010094,16/10/22 11:32,16/10/22 11:32,85.72
1009980,14/10/22 18:59,14/10/22 18:59,84.1
1009971,17/10/22 4:04,17/10/22 4:04,70
1009782,17/10/22 18:47,17/10/22 18:47,266.84
1009683,14/10/22 16:53,14/10/22 16:53,35
1009581,14/10/22 15:41,14/10/22 15:41,85.8
1009452,14/10/22 14:48,14/10/22 14:48,171.6
1009326,16/11/22 5:51,16/11/22 5:51,228
1009281,14/10/22 12:46,14/10/22 12:46,85.18
1009275,14/10/22 13:06,14/10/22 13:06,171.6
1009236,14/10/22 16:24,14/10/22 16:24,51.46
1009191,14/10/22 11:55,14/10/22 11:55,14.34
1008978,14/10/22 9:36,14/10/22 9:36,70
1008966,14/10/22 9:05,14/10/22 9:05,70
1008957,14/10/22 8:50,14/10/22 8:50,70
1008936,14/10/22 8:22,14/10/22 8:22,35
1008849,14/10/22 5:51,14/10/22 5:51,140
1008822,14/10/22 5:09,14/10/22 5:09,35.65
1008816,15/10/22 20:42,15/10/22 20:42,114
1008801,14/10/22 5:28,14/10/22 5:28,140
1008771,14/10/22 4:39,14/10/22 4:39,140.98
1008678,14/10/22 20:30,14/10/22 20:30,228
1008663,11/11/22 9:33,7/11/22 1:51,23.42
1008624,14/10/22 2:33,14/10/22 2:33,70
1008606,14/10/22 13:12,14/10/22 13:12,28.87
1008531,14/10/22 1:48,14/10/22 1:48,70
1008348,14/10/22 23:23,14/10/22 23:23,228
1008330,14/10/22 0:55,14/10/22 0:55,228
1008309,27/10/22 4:14,27/10/22 4:14,205.2
1008270,13/10/22 23:31,13/10/22 23:31,70
1008234,25/10/22 15:54,25/10/22 15:54,14.25
1008168,13/10/22 23:05,13/10/22 23:05,613.4
1007967,13/10/22 22:02,13/10/22 22:02,171.18
1007925,13/10/22 21:14,13/10/22 21:14,85.52
1007907,13/10/22 21:37,13/10/22 21:37,62.29
1007871,13/10/22 20:59,13/10/22 20:59,87.5
1007805,1/11/22 22:09,1/11/22 22:09,119.86
1007757,13/10/22 20:17,13/10/22 20:17,171.93
1007727,6/11/22 20:53,6/11/22 20:53,250.05
1007712,13/10/22 20:30,13/10/22 20:30,140
1007670,13/10/22 22:21,13/10/22 22:21,28.92
1007493,18/10/22 8:12,18/10/22 8:12,228
1007406,14/10/22 21:30,14/10/22 21:30,57.8
1007337,13/10/22 17:00,13/10/22 17:00,28.95
1007316,13/10/22 16:53,13/10/22 16:53,43.75
1007082,18/10/22 19:49,18/10/22 19:49,136.8
1007067,13/10/22 15:07,13/10/22 15:07,171.55
1007043,13/10/22 17:40,13/10/22 17:40,70
1006494,13/10/22 6:48,13/10/22 6:48,70
1006491,15/10/22 7:11,15/10/22 7:11,35
1006404,13/10/22 15:33,13/10/22 15:33,72
1006398,11/11/22 9:41,13/10/22 4:37,70
1006344,13/10/22 3:50,13/10/22 3:50,70
1006338,13/10/22 4:11,13/10/22 4:11,303.55
1006308,13/10/22 4:28,13/10/22 4:28,228
1006227,15/10/22 4:14,13/10/22 2:41,456
1006221,13/10/22 3:20,13/10/22 3:20,265.16
1005981,12/11/22 2:03,12/11/22 2:03,56
1005933,13/10/22 1:01,13/10/22 1:01,28.97
1005912,12/10/22 23:56,12/10/22 23:56,456
1005864,13/11/22 18:37,13/11/22 18:37,35
1005756,13/10/22 17:55,13/10/22 17:55,77.2
1005681,12/10/22 22:25,12/10/22 22:25,175
1005666,12/10/22 22:22,12/10/22 22:22,205.2
1005495,17/10/22 20:22,17/10/22 20:22,14.33
1005327,12/10/22 20:53,12/10/22 20:53,140
1005069,13/10/22 11:21,13/10/22 11:21,128.71
1004949,12/10/22 19:01,12/10/22 19:01,28.97
1004898,18/10/22 20:35,18/10/22 20:35,42.92
1004631,12/10/22 17:16,12/10/22 17:16,42
1004172,12/10/22 14:53,12/10/22 14:53,171.86
1004106,12/10/22 14:29,12/10/22 14:29,77.34
1003914,12/10/22 12:41,12/10/22 12:41,456
1003863,14/10/22 20:22,14/10/22 20:22,85.85
1003779,12/10/22 10:13,12/10/22 10:13,70
1003467,18/10/22 3:57,18/10/22 3:57,310.92
1003302,20/10/22 13:02,20/10/22 13:02,118.96
1003242,12/10/22 3:01,12/10/22 3:01,35
1003173,29/10/22 22:54,29/10/22 22:54,14.33
1003164,12/10/22 0:49,12/10/22 0:49,57.96
1003119,17/10/22 2:41,17/10/22 2:41,28.6
1003089,12/10/22 4:20,12/10/22 4:20,70
1003059,12/10/22 14:09,12/10/22 14:09,28.98
1003053,11/10/22 23:58,11/10/22 23:58,28.98
1003041,11/10/22 23:34,11/10/22 23:34,70
1002996,11/10/22 23:16,11/10/22 23:16,228
1002939,15/11/22 7:13,15/11/22 7:13,157.71
1002888,11/11/22 18:14,11/10/22 22:15,35
1002879,10/11/22 23:48,10/11/22 23:48,122.46
1002837,11/10/22 23:22,11/10/22 23:22,456
1002726,12/10/22 3:52,12/10/22 3:52,70
1002699,12/10/22 14:48,12/10/22 14:48,18.21
1002687,15/11/22 1:17,15/11/22 1:17,228
1002663,21/10/22 18:44,21/10/22 18:44,22.81
1002660,31/10/22 19:54,31/10/22 19:54,159.6
1002657,17/10/22 14:46,17/10/22 14:46,14.31
1002636,11/10/22 19:35,11/10/22 19:35,77.34
1002510,16/10/22 23:56,16/10/22 23:56,28.6
1002027,2/11/22 16:13,2/11/22 16:13,75.6
1001976,12/10/22 21:25,12/10/22 21:25,40.42
1001721,1/11/22 19:07,1/11/22 19:07,59.84
1001610,11/10/22 10:16,11/10/22 10:16,171.5
1001511,11/10/22 6:36,11/10/22 6:36,205.2
1001280,11/10/22 3:16,11/10/22 3:16,70
1001250,16/10/22 23:22,16/10/22 23:22,40.83
1001211,11/10/22 3:24,11/10/22 3:24,35
1001205,11/10/22 2:30,11/10/22 2:30,70
1001157,11/11/22 9:36,6/11/22 0:58,70
1000983,11/10/22 0:14,11/10/22 0:14,85.73
1000914,23/10/22 0:44,23/10/22 0:44,35
1000866,10/10/22 23:38,10/10/22 23:38,24.49
1000788,10/10/22 22:32,10/10/22 22:32,83.3
1000746,16/10/22 5:30,16/10/22 5:30,237.39
1000671,10/10/22 21:37,10/10/22 21:37,70
1000632,11/10/22 21:39,11/10/22 21:39,35
1000572,7/11/22 0:05,7/11/22 0:05,120.71
1000479,26/10/22 16:42,26/10/22 16:42,36
1000398,12/10/22 22:08,12/10/22 22:08,46.37
1000389,10/10/22 19:42,10/10/22 19:42,196.02
1000377,17/10/22 14:36,17/10/22 14:36,35
1000305,28/10/22 20:04,28/10/22 20:04,14.3
1000215,16/11/22 0:57,16/11/22 0:57,87.29
1000173,14/10/22 16:52,14/10/22 16:52,70
1000122,10/10/22 17:47,10/10/22 17:47,267.28
1000116,10/10/22 17:45,10/10/22 17:45,241.02
1000059,10/10/22 17:51,10/10/22 17:51,28.97
1000053,31/10/22 1:40,31/10/22 1:40,159.6
1000032,12/10/22 18:44,12/10/22 18:44,535.7
999930,10/10/22 16:26,10/10/22 16:26,62.29
